path,true,pred,prob,generator,correct,error_type
-FegJMpQ2DE_000063_000073,1,0,0.1289935530024834,Kinetics-400,False,FN (real→fake)
-OUzP-zGRpQ_000155_000165,1,0,0.1307274216822097,Kinetics-400,False,FN (real→fake)
-S-krOZhvQs_000088_000098,1,0,0.1349983138561357,Kinetics-400,False,FN (real→fake)
real_86237,1,0,0.1369735126379345,GenVideo-Real,False,FN (real→fake)
-EiGTBZm9qo_000014_000024,1,0,0.1391798366309954,Kinetics-400,False,FN (real→fake)
real_1451,1,0,0.1431450072251807,GenVideo-Real,False,FN (real→fake)
real_87990,1,0,0.1484687074728655,GenVideo-Real,False,FN (real→fake)
-Uw4wvxhjqk_000001_000011,1,0,0.1549143929483868,Kinetics-400,False,FN (real→fake)
-YU4T9tiJYA_000001_000011,1,0,0.1552777374163846,Kinetics-400,False,FN (real→fake)
-VG42OzQzHc_000004_000014,1,0,0.1597116274722455,Kinetics-400,False,FN (real→fake)
-_1WRslPhMo_000173_000183,1,0,0.1639154285627856,Kinetics-400,False,FN (real→fake)
-OrYJxTgdTI_000129_000139,1,0,0.1662201893434595,Kinetics-400,False,FN (real→fake)
-iMx-0g3A9k_000028_000038,1,0,0.1735389052769685,Kinetics-400,False,FN (real→fake)
-EkpwWj7FfM_000007_000017,1,0,0.1809330196355091,Kinetics-400,False,FN (real→fake)
-drhuBP6vps_000150_000160,1,0,0.1832920455637265,Kinetics-400,False,FN (real→fake)
real_37293,1,0,0.1850790519807622,GenVideo-Real,False,FN (real→fake)
-_X6oUUgmJU_000017_000027,1,0,0.1964640727366452,Kinetics-400,False,FN (real→fake)
-cIRzJUnZTw_000007_000017,1,0,0.1969921835624825,Kinetics-400,False,FN (real→fake)
-aJCRHXb0tA_000677_000687,1,0,0.2013441848383225,Kinetics-400,False,FN (real→fake)
-MGFrY9m3ts_000437_000447,1,0,0.2029801073601412,Kinetics-400,False,FN (real→fake)
-LIY-OiDBaI_000142_000152,1,0,0.2076337899906586,Kinetics-400,False,FN (real→fake)
-1GRj5UvVBA_000025_000035,1,0,0.208237057508652,Kinetics-400,False,FN (real→fake)
real_2053,1,0,0.2085640223937412,GenVideo-Real,False,FN (real→fake)
-BT1xG7BvjM_000029_000039,1,0,0.2108550151335573,Kinetics-400,False,FN (real→fake)
real_99653,1,0,0.2113987748955575,GenVideo-Real,False,FN (real→fake)
-N8bMIwJ6YU_000192_000202,1,0,0.2224898396094063,Kinetics-400,False,FN (real→fake)
real_75292,1,0,0.222725663805055,GenVideo-Real,False,FN (real→fake)
-ZFww1qGkJs_000118_000128,1,0,0.2253703231959273,Kinetics-400,False,FN (real→fake)
-3zaEsCaT5c_000039_000049,1,0,0.2282170421359333,Kinetics-400,False,FN (real→fake)
-jONEU0vixs_000328_000338,1,0,0.2292238825934791,Kinetics-400,False,FN (real→fake)
-FEWUYEZnBE_000281_000291,1,0,0.2309949490131399,Kinetics-400,False,FN (real→fake)
-TFCyOrWRbc_000001_000011,1,0,0.2330066425011642,Kinetics-400,False,FN (real→fake)
-R8Bk4an_TM_000085_000095,1,0,0.2340620768528296,Kinetics-400,False,FN (real→fake)
-8k3AnXTBD8_000047_000057,1,0,0.2364843253214535,Kinetics-400,False,FN (real→fake)
-M1W0Zj52T8_000027_000037,1,0,0.2401207648862768,Kinetics-400,False,FN (real→fake)
-4GdVLFjMEQ_000002_000012,1,0,0.2456168848038843,Kinetics-400,False,FN (real→fake)
-d0TSnSzdR4_000000_000010,1,0,0.2458988021470563,Kinetics-400,False,FN (real→fake)
real_69451,1,0,0.2556816675025547,GenVideo-Real,False,FN (real→fake)
real_81192,1,0,0.2622320215269422,GenVideo-Real,False,FN (real→fake)
-_srAE4uEpo_000003_000013,1,0,0.2664315385840307,Kinetics-400,False,FN (real→fake)
real_13752,1,0,0.269689570682362,GenVideo-Real,False,FN (real→fake)
real_51916,1,0,0.2706945167570537,GenVideo-Real,False,FN (real→fake)
real_97428,1,0,0.2708129605396988,GenVideo-Real,False,FN (real→fake)
-5xF60mTkeY_000579_000589,1,0,0.2741041692150342,Kinetics-400,False,FN (real→fake)
real_21679,1,0,0.2746825996462321,GenVideo-Real,False,FN (real→fake)
-XlAgUZiTS8_000128_000138,1,0,0.2767296036234395,Kinetics-400,False,FN (real→fake)
real_71295,1,0,0.2793439186825419,GenVideo-Real,False,FN (real→fake)
real_89370,1,0,0.2794751146644,GenVideo-Real,False,FN (real→fake)
real_73663,1,0,0.2881720735781539,GenVideo-Real,False,FN (real→fake)
real_32094,1,0,0.2892757407756807,GenVideo-Real,False,FN (real→fake)
-avM04n6GMk_000006_000016,1,0,0.2982768198006392,Kinetics-400,False,FN (real→fake)
-5FBGZLKJIk_000008_000018,1,0,0.3001027403202052,Kinetics-400,False,FN (real→fake)
-BDmQLOX3qc_000004_000014,1,0,0.3005006122769996,Kinetics-400,False,FN (real→fake)
real_34884,1,0,0.3032086751016397,GenVideo-Real,False,FN (real→fake)
-WOtkQJlVwo_000075_000085,1,0,0.3098252702519555,Kinetics-400,False,FN (real→fake)
-A77GiDlUg0_000109_000119,1,0,0.3111589916981004,Kinetics-400,False,FN (real→fake)
-WhyUj4zd2c_000004_000014,1,0,0.314462551556052,Kinetics-400,False,FN (real→fake)
-cfwqyJGnt0_000002_000012,1,0,0.3149862737318307,Kinetics-400,False,FN (real→fake)
-O3D5G8xrok_000222_000232,1,0,0.3159342746176025,Kinetics-400,False,FN (real→fake)
-CTvtfED6Ak_000191_000201,1,0,0.3161663962704152,Kinetics-400,False,FN (real→fake)
real_68788,1,0,0.3206301795685262,GenVideo-Real,False,FN (real→fake)
-hzfAaWtzYw_000368_000378,1,0,0.3220997539434967,Kinetics-400,False,FN (real→fake)
real_96684,1,0,0.327832680525852,GenVideo-Real,False,FN (real→fake)
-NMs4aSNWK8_000052_000062,1,0,0.3311568330722546,Kinetics-400,False,FN (real→fake)
-4FLl7iMGPY_000064_000074,1,0,0.3347611344632373,Kinetics-400,False,FN (real→fake)
-JBYnTzE6JI_000111_000121,1,0,0.3364895219989408,Kinetics-400,False,FN (real→fake)
-O04vwUG4xU_000000_000010,1,0,0.3371456272941287,Kinetics-400,False,FN (real→fake)
-XFMkPXSXGU_000220_000230,1,0,0.3429984249065599,Kinetics-400,False,FN (real→fake)
real_28911,1,0,0.3439435264517601,GenVideo-Real,False,FN (real→fake)
-Gv_be12QkE_000014_000024,1,0,0.3447776007454853,Kinetics-400,False,FN (real→fake)
-UpMCDX7kyU_000089_000099,1,0,0.3505414605148879,Kinetics-400,False,FN (real→fake)
real_7747,1,0,0.3536178719389214,GenVideo-Real,False,FN (real→fake)
-9A-f5vpUCc_000196_000206,1,0,0.3594180037699547,Kinetics-400,False,FN (real→fake)
-CineIdVOV0_000461_000471,1,0,0.3618765546814565,Kinetics-400,False,FN (real→fake)
-beNuPANrTI_000001_000011,1,0,0.3676054738011196,Kinetics-400,False,FN (real→fake)
real_70943,1,0,0.3829579854446363,GenVideo-Real,False,FN (real→fake)
-J4sIuimupU_000069_000079,1,0,0.3829819956628387,Kinetics-400,False,FN (real→fake)
real_92275,1,0,0.3840855708946446,GenVideo-Real,False,FN (real→fake)
-DVSkbP_NPw_000003_000013,1,0,0.3866746886763523,Kinetics-400,False,FN (real→fake)
-Lh8bnH0XvI_000000_000010,1,0,0.391613527024175,Kinetics-400,False,FN (real→fake)
-NKy_8ynrKs_000082_000092,1,0,0.3948247907086787,Kinetics-400,False,FN (real→fake)
-S7fL3iwekg_000000_000010,1,0,0.3971126683926361,Kinetics-400,False,FN (real→fake)
-_Oh2h4KoDQ_000153_000163,1,0,0.4080798420692078,Kinetics-400,False,FN (real→fake)
-De_GTVNO-o_000017_000027,1,0,0.4081995993383177,Kinetics-400,False,FN (real→fake)
-ebVdJQiRps_000002_000012,1,0,0.4088854558407848,Kinetics-400,False,FN (real→fake)
real_78522,1,0,0.4090080037116679,GenVideo-Real,False,FN (real→fake)
-3cITTb9tmA_000111_000121,1,0,0.4103610964188129,Kinetics-400,False,FN (real→fake)
-WUNMio_wzY_000017_000027,1,0,0.4111740566395105,Kinetics-400,False,FN (real→fake)
-D380WUt7Ds_000016_000026,1,0,0.4119258323839759,Kinetics-400,False,FN (real→fake)
-7BVb-zigbA_000015_000025,1,0,0.4127175363154757,Kinetics-400,False,FN (real→fake)
real_88140,1,0,0.4168076680537341,GenVideo-Real,False,FN (real→fake)
-6VoGglIU3o_000020_000030,1,0,0.4189160715144233,Kinetics-400,False,FN (real→fake)
-VOVRnLZVak_000141_000151,1,0,0.4213484919590927,Kinetics-400,False,FN (real→fake)
-WxsWGoFgpc_000006_000016,1,0,0.4265744472998592,Kinetics-400,False,FN (real→fake)
-H2vQ5BmZ-E_000001_000011,1,0,0.4361324221802542,Kinetics-400,False,FN (real→fake)
-KSjQxE1QCk_000015_000025,1,0,0.4391592490417997,Kinetics-400,False,FN (real→fake)
real_17234,1,0,0.4400724922151143,GenVideo-Real,False,FN (real→fake)
real_43551,1,0,0.4433126254438695,GenVideo-Real,False,FN (real→fake)
real_49889,1,0,0.4435521148567888,GenVideo-Real,False,FN (real→fake)
-HU9-mop4NA_000145_000155,1,0,0.4443903588252046,Kinetics-400,False,FN (real→fake)
-AxU1RV_iFg_000134_000144,1,0,0.4584238947266849,Kinetics-400,False,FN (real→fake)
-c6VgUOvCSM_000319_000329,1,0,0.465191871381312,Kinetics-400,False,FN (real→fake)
-Nct3SAax-8_000008_000018,1,0,0.469815795783114,Kinetics-400,False,FN (real→fake)
real_61060,1,0,0.4706477329364468,GenVideo-Real,False,FN (real→fake)
real_31663,1,0,0.4720489494058804,GenVideo-Real,False,FN (real→fake)
real_53431,1,0,0.4720920083696259,GenVideo-Real,False,FN (real→fake)
-HNVoKxrMds_000002_000012,1,0,0.4726608569256653,Kinetics-400,False,FN (real→fake)
real_90819,1,0,0.4739235055756797,GenVideo-Real,False,FN (real→fake)
real_53944,1,0,0.480579354777007,GenVideo-Real,False,FN (real→fake)
real_20394,1,0,0.4830395854401192,GenVideo-Real,False,FN (real→fake)
real_56371,1,0,0.4833347634550456,GenVideo-Real,False,FN (real→fake)
-EwzDkRwcDk_000090_000100,1,0,0.4862478437087056,Kinetics-400,False,FN (real→fake)
real_35098,1,0,0.4915087402616158,GenVideo-Real,False,FN (real→fake)
-YCuMrVTf0U_000079_000089,1,0,0.493350647212822,Kinetics-400,False,FN (real→fake)
-Xi4uPg5aAM_000025_000035,1,0,0.4946711515559335,Kinetics-400,False,FN (real→fake)
-7tpiWcn64g_000048_000058,1,0,0.4953733248497962,Kinetics-400,False,FN (real→fake)
--lrRHlpK68_000218_000228,1,0,0.4955076514837891,Kinetics-400,False,FN (real→fake)
-ZOAbhigGxg_000030_000040,1,0,0.4976445158204246,Kinetics-400,False,FN (real→fake)
-d_4wMddlK8_000019_000029,1,0,0.498834442519015,Kinetics-400,False,FN (real→fake)
DynamicCrafter_124,0,1,0.502073033630711,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_9247,0,1,0.5022601013342156,DynamicCrafter,False,FP (fake→real)
ZeroScope_8340,0,1,0.5039869518375913,ZeroScope,False,FP (fake→real)
SVD_5210,0,1,0.5062162247268366,SVD,False,FP (fake→real)
ZeroScope_8314,0,1,0.5130116746965055,ZeroScope,False,FP (fake→real)
SVD_8756,0,1,0.5139541147270666,SVD,False,FP (fake→real)
DynamicCrafter_9430,0,1,0.5154389426165498,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_8830,0,1,0.5187232706576658,DynamicCrafter,False,FP (fake→real)
ZeroScope_7734,0,1,0.5202855071647597,ZeroScope,False,FP (fake→real)
SVD_4105,0,1,0.5208166369255317,SVD,False,FP (fake→real)
SVD_6259,0,1,0.5210658068629067,SVD,False,FP (fake→real)
SVD_8028,0,1,0.5216453771222408,SVD,False,FP (fake→real)
DynamicCrafter_2423,0,1,0.5271046539767669,DynamicCrafter,False,FP (fake→real)
ZeroScope_7056,0,1,0.5280971476674428,ZeroScope,False,FP (fake→real)
SVD_9016,0,1,0.5295834883876849,SVD,False,FP (fake→real)
ZeroScope_5546,0,1,0.535225136772102,ZeroScope,False,FP (fake→real)
DynamicCrafter_5346,0,1,0.5363849801258519,DynamicCrafter,False,FP (fake→real)
ZeroScope_5047,0,1,0.5384084545015753,ZeroScope,False,FP (fake→real)
SVD_3114,0,1,0.5414744093285702,SVD,False,FP (fake→real)
SVD_4930,0,1,0.547366781115376,SVD,False,FP (fake→real)
ZeroScope_7703,0,1,0.5509506198160364,ZeroScope,False,FP (fake→real)
DynamicCrafter_9862,0,1,0.5510744625658963,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_4941,0,1,0.5566141380731262,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_1702,0,1,0.5596181993877135,DynamicCrafter,False,FP (fake→real)
ZeroScope_431,0,1,0.5603303755379107,ZeroScope,False,FP (fake→real)
ZeroScope_3386,0,1,0.5612133518013095,ZeroScope,False,FP (fake→real)
SVD_5894,0,1,0.564935682423395,SVD,False,FP (fake→real)
SVD_6645,0,1,0.5719157542989446,SVD,False,FP (fake→real)
ZeroScope_5614,0,1,0.58016462492921,ZeroScope,False,FP (fake→real)
SVD_3681,0,1,0.5812033494094059,SVD,False,FP (fake→real)
DynamicCrafter_3774,0,1,0.581752850076166,DynamicCrafter,False,FP (fake→real)
ZeroScope_2674,0,1,0.5855771767938353,ZeroScope,False,FP (fake→real)
DynamicCrafter_7544,0,1,0.5865947568717336,DynamicCrafter,False,FP (fake→real)
SVD_737,0,1,0.5897152465271353,SVD,False,FP (fake→real)
SVD_3425,0,1,0.5930699958786896,SVD,False,FP (fake→real)
SVD_7366,0,1,0.5944802864346852,SVD,False,FP (fake→real)
DynamicCrafter_4221,0,1,0.5975205544334676,DynamicCrafter,False,FP (fake→real)
ZeroScope_2930,0,1,0.6015037629240118,ZeroScope,False,FP (fake→real)
DynamicCrafter_8235,0,1,0.6021823377595125,DynamicCrafter,False,FP (fake→real)
SVD_1562,0,1,0.6070486059250711,SVD,False,FP (fake→real)
DynamicCrafter_2118,0,1,0.6092187950089818,DynamicCrafter,False,FP (fake→real)
SVD_3323,0,1,0.610185553988991,SVD,False,FP (fake→real)
DynamicCrafter_9550,0,1,0.6195619207455785,DynamicCrafter,False,FP (fake→real)
SVD_7315,0,1,0.622509578619866,SVD,False,FP (fake→real)
ZeroScope_842,0,1,0.6244625888099055,ZeroScope,False,FP (fake→real)
ZeroScope_7198,0,1,0.6289812822735092,ZeroScope,False,FP (fake→real)
DynamicCrafter_1376,0,1,0.6317725498034922,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_5567,0,1,0.6330896053566254,DynamicCrafter,False,FP (fake→real)
ZeroScope_3130,0,1,0.6337699002148331,ZeroScope,False,FP (fake→real)
SVD_4261,0,1,0.6351710802548362,SVD,False,FP (fake→real)
SVD_5500,0,1,0.6373920678376319,SVD,False,FP (fake→real)
SVD_6702,0,1,0.63763625004636,SVD,False,FP (fake→real)
DynamicCrafter_2949,0,1,0.637798231765809,DynamicCrafter,False,FP (fake→real)
SVD_6484,0,1,0.6390188241657718,SVD,False,FP (fake→real)
SVD_7890,0,1,0.6449098891477051,SVD,False,FP (fake→real)
ZeroScope_895,0,1,0.6460964666733515,ZeroScope,False,FP (fake→real)
ZeroScope_8867,0,1,0.6506515322507986,ZeroScope,False,FP (fake→real)
SVD_9538,0,1,0.6509430029026114,SVD,False,FP (fake→real)
SVD_2702,0,1,0.6523964656036532,SVD,False,FP (fake→real)
ZeroScope_6153,0,1,0.6578024494718742,ZeroScope,False,FP (fake→real)
DynamicCrafter_7424,0,1,0.658477805412328,DynamicCrafter,False,FP (fake→real)
SVD_3095,0,1,0.6606107350571685,SVD,False,FP (fake→real)
DynamicCrafter_3170,0,1,0.6639135142903554,DynamicCrafter,False,FP (fake→real)
ZeroScope_4483,0,1,0.6655260179078563,ZeroScope,False,FP (fake→real)
ZeroScope_7579,0,1,0.6678779662610924,ZeroScope,False,FP (fake→real)
DynamicCrafter_2344,0,1,0.6875769747772711,DynamicCrafter,False,FP (fake→real)
ZeroScope_3971,0,1,0.687945205873003,ZeroScope,False,FP (fake→real)
SVD_149,0,1,0.6896050514287648,SVD,False,FP (fake→real)
ZeroScope_2269,0,1,0.6923746663290504,ZeroScope,False,FP (fake→real)
SVD_928,0,1,0.692397163418439,SVD,False,FP (fake→real)
DynamicCrafter_4353,0,1,0.7000982232748277,DynamicCrafter,False,FP (fake→real)
ZeroScope_3915,0,1,0.7054310680485435,ZeroScope,False,FP (fake→real)
ZeroScope_271,0,1,0.7118711030398686,ZeroScope,False,FP (fake→real)
SVD_6720,0,1,0.7155616898108004,SVD,False,FP (fake→real)
SVD_9662,0,1,0.7296535401548196,SVD,False,FP (fake→real)
ZeroScope_7526,0,1,0.742973561944283,ZeroScope,False,FP (fake→real)
ZeroScope_3741,0,1,0.7447479780929974,ZeroScope,False,FP (fake→real)
SVD_4410,0,1,0.7455902387150816,SVD,False,FP (fake→real)
ZeroScope_9583,0,1,0.7459069631244166,ZeroScope,False,FP (fake→real)
ZeroScope_7783,0,1,0.7490058574971766,ZeroScope,False,FP (fake→real)
SVD_5673,0,1,0.7559159314692709,SVD,False,FP (fake→real)
ZeroScope_2160,0,1,0.7724626077646807,ZeroScope,False,FP (fake→real)
SVD_1783,0,1,0.7758595275352032,SVD,False,FP (fake→real)
SVD_3394,0,1,0.7775268779629285,SVD,False,FP (fake→real)
SVD_8685,0,1,0.782499933353752,SVD,False,FP (fake→real)
ZeroScope_1346,0,1,0.7828979760289028,ZeroScope,False,FP (fake→real)
ZeroScope_450,0,1,0.7849134895922352,ZeroScope,False,FP (fake→real)
ZeroScope_1420,0,1,0.8084602649336632,ZeroScope,False,FP (fake→real)
ZeroScope_9431,0,1,0.8106407448655258,ZeroScope,False,FP (fake→real)
DynamicCrafter_4772,0,1,0.8111119348928721,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_4140,0,1,0.8229808488355184,DynamicCrafter,False,FP (fake→real)
SVD_7664,0,1,0.842322392800865,SVD,False,FP (fake→real)
DynamicCrafter_1422,0,1,0.8529969816671827,DynamicCrafter,False,FP (fake→real)
SVD_9601,0,1,0.8570206074787003,SVD,False,FP (fake→real)
ZeroScope_565,0,1,0.8850423087446516,ZeroScope,False,FP (fake→real)
SVD_5567,0,1,0.8891951014824069,SVD,False,FP (fake→real)
DynamicCrafter_4102,0,1,0.904323377347656,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_1643,0,1,0.9176346552047252,DynamicCrafter,False,FP (fake→real)
SVD_9960,0,1,0.9184564152330502,SVD,False,FP (fake→real)
SVD_9138,0,1,0.9215218787631796,SVD,False,FP (fake→real)
SVD_2423,0,1,0.9280809663629824,SVD,False,FP (fake→real)
ZeroScope_9793,0,1,0.9303669210382168,ZeroScope,False,FP (fake→real)
ZeroScope_6435,0,1,0.9311377494796133,ZeroScope,False,FP (fake→real)
ZeroScope_1102,0,1,0.9334741671883228,ZeroScope,False,FP (fake→real)
SVD_3250,0,1,0.9367993092162537,SVD,False,FP (fake→real)
SVD_2023,0,1,0.9436404970323576,SVD,False,FP (fake→real)
SVD_2365,0,1,0.9467080729873883,SVD,False,FP (fake→real)
SVD_7853,0,1,0.9489499741755826,SVD,False,FP (fake→real)
ZeroScope_644,0,1,0.9647676539934008,ZeroScope,False,FP (fake→real)
ZeroScope_8159,0,1,0.9753857278124218,ZeroScope,False,FP (fake→real)
SVD_5300,0,1,0.9866345936544506,SVD,False,FP (fake→real)
DynamicCrafter_5988,0,1,0.9867408457181828,DynamicCrafter,False,FP (fake→real)
