path,label,inter_obj_corr_median,inter_obj_corr_mean,inter_obj_corr_min,inter_obj_pairs,orient_phase_noise_objmedian,orient_phase_noise_objspread,orient_R_median_objmedian,orient_R_median_objspread,edgeflow_align_median_objmedian,edgeflow_align_median_objspread,edgeflow_align_diff_std_objmedian,edgeflow_align_diff_std_objspread,inside_out_dI_diffz_std_objmedian,inside_out_dI_diffz_std_objspread,inside_out_dG_diffz_std_objmedian,inside_out_dG_diffz_std_objspread,hf_var_ratio_median_objmedian,hf_var_ratio_median_objspread,hf_var_ratio_std_objmedian,hf_var_ratio_std_objspread,psd_slope_diff_median_objmedian,psd_slope_diff_median_objspread,psd_slope_diff_std_objmedian,psd_slope_diff_std_objspread,valid_frac_objmedian,valid_frac_objspread
/workspace/data/raw/real/Kinetics-400/-_DaD04hDww_000057_000067.mp4,1,0.19365881383419037,0.20273756980895996,-0.223954975605011,15.0,0.2826620042324066,0.11694043129682541,0.2686152160167694,0.08276717364788055,0.6571727991104126,0.01277825329452753,0.07804562151432037,0.010146107524633408,0.7023406624794006,0.2649332284927368,0.7982635498046875,0.1604868769645691,1.5330712795257568,1.2465174198150635,0.7334002256393433,0.4761631190776825,-0.17874304950237274,0.36001303791999817,0.3368862271308899,0.11583445966243744,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-dgPOUvDrcw_000066_000076.mp4,1,nan,nan,nan,0.0,0.08689475059509277,0.0,0.09735166281461716,0.0,0.5943194627761841,0.0,0.02910805493593216,0.0,0.6626101732254028,0.0,0.33911651372909546,0.0,0.7679728269577026,0.0,0.16960661113262177,0.0,-0.1989104002714157,0.0,0.08287050575017929,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-NjoVpRpasI_000002_000012.mp4,1,0.017516788095235825,0.017516788095235825,0.017516788095235825,1.0,1.1145689487457275,0.394056111574173,0.09954316914081573,0.015404727309942245,0.664368212223053,0.027074754238128662,0.06861595064401627,0.020361868664622307,0.8799417018890381,0.015307876281440258,0.9467599391937256,0.02719094604253769,2.1978859901428223,1.3859301805496216,3.0294361114501953,1.9145008325576782,-0.09392672032117844,0.4222676157951355,0.3720579147338867,0.040943216532468796,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-WTRl_h5XKg_000118_000128.mp4,1,nan,nan,nan,0.0,0.4769953489303589,0.15297286212444305,0.1719791293144226,0.0006608746480196714,0.7216445207595825,0.03266780078411102,0.08484477549791336,0.019810793921351433,0.8899849653244019,0.203987255692482,1.0497280359268188,0.1761363446712494,2.221693754196167,1.0137039422988892,1.2862496376037598,0.18968480825424194,-0.11146796494722366,0.08319400250911713,0.22816938161849976,0.014447261579334736,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-Rdnp3SC_Io_000009_000019.mp4,1,0.06802427768707275,-0.0004549074510578066,-0.24736209213733673,3.0,0.18095603585243225,0.07072959840297699,0.15981316566467285,0.04284703731536865,0.5871028304100037,0.06098668649792671,0.02397807128727436,0.014288853853940964,0.5037820339202881,0.2113826423883438,0.4039933383464813,0.281694233417511,2.0372366905212402,2.6475746631622314,1.4500089883804321,1.0874098539352417,0.572713315486908,0.2294052243232727,0.3017996847629547,0.1014675721526146,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-EeHhp6Wl4s_000149_000159.mp4,1,nan,nan,nan,0.0,0.007090273313224316,0.02380925789475441,0.3228156566619873,0.31821390986442566,0.46612221002578735,0.10789661854505539,0.08274679630994797,0.03635632246732712,0.09016147255897522,0.0,0.26060038805007935,0.0,0.4146789014339447,0.8486230969429016,0.024907948449254036,0.1795440912246704,0.2821764349937439,0.3704608380794525,0.03357305750250816,0.18788473308086395,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-6_yubx7iSg_000001_000011.mp4,1,0.4430217742919922,0.4430217742919922,0.4430217742919922,1.0,0.06950514018535614,0.01542878057807684,0.2383977323770523,0.05955712869763374,0.5117906332015991,0.03446023166179657,0.13954025506973267,0.04569394513964653,0.5427541732788086,0.05246981605887413,0.8164522647857666,0.04203212261199951,6.520185470581055,3.332979917526245,1.10703444480896,0.15820984542369843,0.0044874465093016624,0.5843269228935242,0.3851543664932251,0.12222898006439209,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-at41X_mVW4_000148_000158.mp4,1,-0.28812071681022644,-0.28812071681022644,-0.28812071681022644,1.0,0.2605385482311249,0.22146925330162048,0.23443156480789185,0.15475648641586304,0.5368919372558594,0.03347162902355194,0.06939610838890076,0.010068521834909916,1.0129481554031372,0.3550722301006317,0.5948821902275085,0.054455578327178955,46.5062255859375,45.860130310058594,26.70890998840332,26.49115753173828,-0.8647169470787048,0.12834736704826355,0.3047789931297302,0.12432096898555756,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-gPM8Ml6_4U_000000_000010.mp4,1,nan,nan,nan,0.0,0.06731323152780533,0.02227775566279888,0.18501292169094086,0.06267305463552475,0.6504836678504944,0.043687447905540466,0.17916163802146912,0.02184327132999897,0.8500685691833496,0.1111745610833168,0.9374838471412659,0.029827816411852837,0.2007509171962738,0.0,0.04190097376704216,0.0,-0.43748602271080017,0.0,0.15970826148986816,0.0,0.5,0.5
/workspace/data/raw/real/Kinetics-400/-4ZqQgKrfUY_000023_000033.mp4,1,0.26968368887901306,0.2772565484046936,0.09753838181495667,6.0,0.0686507597565651,0.04792758449912071,0.42619457840919495,0.13100385665893555,0.6130656003952026,0.034602709114551544,0.06931107491254807,0.02840195596218109,1.001234769821167,0.23504339158535004,0.6938022375106812,0.1812409609556198,1.7508716583251953,0.9375229477882385,0.22104619443416595,0.453199177980423,-0.3151804506778717,0.32549557089805603,0.11902688443660736,0.08072071522474289,1.0,0.27272728085517883
/workspace/data/raw/real/Kinetics-400/-fDFJ6duikg_000049_000059.mp4,1,0.21236899495124817,0.3895299732685089,0.0950038880109787,3.0,0.1405995488166809,0.15984593331813812,0.2805326282978058,0.11730357259511948,0.5818701982498169,0.05697031691670418,0.05754304677248001,0.008966255001723766,1.4507825374603271,0.31041714549064636,0.7347617149353027,0.35060399770736694,0.8835410475730896,4.529356956481934,0.14568910002708435,0.7852199673652649,-0.9460893273353577,0.5946701765060425,0.34420159459114075,0.096892349421978,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-EbdKNOYLM4_000003_000013.mp4,1,0.3089945614337921,0.3089945614337921,0.3089945614337921,1.0,0.08258765190839767,0.03156254068017006,0.21556830406188965,0.006152281071990728,0.634893000125885,0.003501594066619873,0.10089357942342758,0.021248728036880493,1.2909436225891113,0.200265035033226,1.1620898246765137,0.18911679089069366,1.0187538862228394,0.4800545275211334,0.23771078884601593,0.09139212220907211,-0.4755011200904846,0.28980788588523865,0.1742832362651825,0.0397007055580616,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-QgtDg1rtGk_000269_000279.mp4,1,nan,nan,nan,0.0,0.6559135317802429,0.10168582201004028,0.2906264364719391,0.01674896851181984,0.6017814874649048,0.02370542287826538,0.12296601384878159,0.03296191245317459,1.1264193058013916,0.2681647539138794,1.1650457382202148,0.02800178900361061,0.5220134854316711,0.45451584458351135,4.08559513092041,3.955862522125244,0.08775751292705536,0.11570510268211365,0.4561508893966675,0.09915069490671158,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-UVoHU_lcfQ_000050_000060.mp4,1,nan,nan,nan,0.0,0.1735682189464569,0.0,0.09263387322425842,0.0,0.631746768951416,0.0,0.07892358303070068,0.0,0.9663428664207458,0.0,0.5847851037979126,0.0,5.700307846069336,0.0,1.3025622367858887,0.0,-0.762147843837738,0.0,0.33062049746513367,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-1z6wTJmBIU_000002_000012.mp4,1,0.03396658971905708,0.05118270218372345,-0.46245071291923523,10.0,0.043729573488235474,0.024184545502066612,0.32897791266441345,0.13545073568820953,0.6386082172393799,0.022193612530827522,0.05690976232290268,0.009823243133723736,0.8024716377258301,0.34478139877319336,0.8202551007270813,0.29255497455596924,0.6772333979606628,4.605546474456787,0.1218949407339096,1.0108985900878906,-0.6294057369232178,0.6628236174583435,0.1906006634235382,0.0391312800347805,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-bAGxvce-oE_000087_000097.mp4,1,nan,nan,nan,0.0,0.3323207199573517,0.0,0.18958237767219543,0.0,0.5189441442489624,0.0,0.13044169545173645,0.0,0.6163814663887024,0.0,0.5611806511878967,0.0,0.29864373803138733,0.0,0.1149391159415245,0.0,-0.6153135299682617,0.0,0.30446135997772217,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-T5jEvSCb-o_000108_000118.mp4,1,0.29666832089424133,0.29666832089424133,0.29666832089424133,1.0,0.22684770822525024,0.005979099310934544,0.11195296794176102,0.02823011390864849,0.5966064929962158,0.010600954294204712,0.05993697792291641,0.0012603431241586804,0.4821915328502655,0.012843961827456951,0.8306400179862976,0.06163410097360611,0.6926307082176208,0.39962589740753174,0.17918428778648376,0.10818255692720413,-1.0220317840576172,0.5971072912216187,0.19360250234603882,0.023770779371261597,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-DvLehbk7TY_000078_000088.mp4,1,nan,nan,nan,0.0,0.740588903427124,0.0,0.03583404794335365,0.0,0.6242414116859436,0.0,0.10639309138059616,0.0,0.7938715815544128,0.0,0.8871866464614868,0.0,3.666501522064209,0.0,0.2807995080947876,0.0,nan,nan,nan,nan,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-VdZYb-SC2o_000018_000028.mp4,1,nan,nan,nan,0.0,0.38005703687667847,0.1312820315361023,0.33418434858322144,0.08705820143222809,0.609815239906311,0.02714937925338745,0.04216703400015831,0.013339902274310589,0.8101780414581299,0.0,0.939961314201355,0.0,0.5739318132400513,0.10674932599067688,0.3014931380748749,0.19284158945083618,-0.044734176248311996,0.011003358289599419,0.35038256645202637,0.032863128930330276,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-0M6S1qBn8s_000243_000253.mp4,1,nan,nan,nan,0.0,0.2728756070137024,0.10347519814968109,0.41796329617500305,0.13668806850910187,0.6534683108329773,0.01977306604385376,0.1307327002286911,0.012741876766085625,0.612426221370697,0.08739463239908218,0.6453889608383179,0.2372887283563614,0.14915066957473755,0.07829657196998596,0.08513841778039932,0.002211564453318715,0.30922049283981323,0.28566303849220276,0.42295777797698975,0.0530342161655426,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-gfiq14hrWs_000005_000015.mp4,1,0.15570466220378876,0.05660503730177879,-0.30564743280410767,3.0,0.16978096961975098,0.0751994252204895,0.24316348135471344,0.08808579295873642,0.6136571764945984,0.0048596058040857315,0.05159059911966324,0.0031016303692013025,0.6172749400138855,0.23666125535964966,1.220105767250061,0.2416364997625351,0.594260036945343,0.13384585082530975,0.06459466367959976,0.009194296784698963,-0.5063009262084961,0.7074714303016663,0.10052746534347534,0.0910266786813736,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-SvoZu_9_nU_000388_000398.mp4,1,-0.24895167350769043,-0.08519474416971207,-0.4085346460342407,3.0,0.6917310953140259,0.39011865854263306,0.12794378399848938,0.13575001060962677,0.7380905151367188,0.08261269330978394,0.07838919013738632,0.012514854781329632,0.753028154373169,0.33190155029296875,0.8830971717834473,0.4484447240829468,0.9190241098403931,0.4683193564414978,0.057356685400009155,0.3252621293067932,-0.941310465335846,0.32993850111961365,0.34059175848960876,0.17698369920253754,1.0,0.06666667014360428
/workspace/data/raw/real/Kinetics-400/-XKX033NprU_000027_000037.mp4,1,0.02934534102678299,0.04945020750164986,-0.22637517750263214,6.0,0.37509575486183167,0.3398643434047699,0.27568814158439636,0.30995216965675354,0.6325353980064392,0.027618316933512688,0.05615787208080292,0.03567419946193695,0.6982617974281311,0.12626083195209503,0.956322431564331,0.1738438904285431,0.30382972955703735,0.4399241507053375,0.14452502131462097,0.12389682978391647,-0.47332173585891724,1.2477545738220215,0.33061933517456055,0.06418271362781525,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-ZBIV8_pWec_000017_000027.mp4,1,-0.13578131794929504,-0.13578131794929504,-0.13578131794929504,1.0,0.24400530755519867,0.5497229695320129,0.3579411208629608,0.08290869742631912,0.628698468208313,0.03542546182870865,0.044887032359838486,0.03758915886282921,0.9939613938331604,0.2231145203113556,1.0634232759475708,0.14210498332977295,0.20861579477787018,1.018605351448059,0.6777657866477966,0.8396739959716797,-0.43750056624412537,0.20356018841266632,0.35355937480926514,0.11956354975700378,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-5a-sqTyPqM_000005_000015.mp4,1,0.13684877753257751,0.15648089349269867,0.003290776629000902,6.0,0.5932320952415466,0.14593592286109924,0.03846770152449608,0.007087039295583963,0.6164002418518066,0.021599479019641876,0.05552798509597778,0.00730251194909215,0.6050117611885071,0.16592635214328766,0.6275015473365784,0.15458469092845917,1.1783089637756348,0.0750110000371933,0.17284511029720306,0.08843083679676056,-0.17760837078094482,0.17238149046897888,0.1804419457912445,0.05991829186677933,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-GeNqomXJNY_000058_000068.mp4,1,0.23097793757915497,0.29559364914894104,-0.200886532664299,10.0,1.3581345081329346,0.5933171510696411,0.27028241753578186,0.16770751774311066,0.6068474650382996,0.07443805038928986,0.11472080647945404,0.03922133892774582,0.7958200573921204,0.11258985102176666,1.0182921886444092,0.1915021687746048,0.3368934690952301,10.726095199584961,1.5155375003814697,5.169189453125,-0.1774798035621643,0.3856216073036194,0.2667135000228882,0.09895716607570648,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-1QdDpPLoU0_000000_000010.mp4,1,nan,nan,nan,0.0,1.141226053237915,0.0,0.2730365991592407,0.0,0.49961167573928833,0.0,0.10237091779708862,0.0,0.6296977400779724,0.0,0.5796124339103699,0.0,0.46762505173683167,0.0,0.34925520420074463,0.0,-1.0819848775863647,0.0,0.6646735668182373,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-PBcrI7pXUM_000024_000034.mp4,1,nan,nan,nan,0.0,0.5797410607337952,0.0,0.26361083984375,0.0,0.3801867961883545,0.0,0.054651033133268356,0.0,0.3812829852104187,0.0,0.6459708213806152,0.0,0.301818311214447,0.0,0.6166888475418091,0.0,0.3969624638557434,0.0,0.40164417028427124,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-cMsP8DzCls_000019_000029.mp4,1,nan,nan,nan,0.0,0.11836650967597961,0.0,0.11812359094619751,0.0,0.6460970640182495,0.0,0.02891787886619568,0.0,1.1030305624008179,0.0,1.2910563945770264,0.0,317.9404602050781,0.0,50.53602981567383,0.0,-1.0732803344726562,0.0,0.20336683094501495,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-FJSJkUdWSw_000052_000062.mp4,1,nan,nan,nan,0.0,0.08868774026632309,0.0,0.2561923861503601,0.0,0.5192108750343323,0.0,0.10895320773124695,0.0,0.9012981653213501,0.0,1.2558486461639404,0.0,0.15456871688365936,0.0,0.1034645363688469,0.0,0.6452873349189758,0.0,0.3100915253162384,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-SH4SlhSki0_000006_000016.mp4,1,nan,nan,nan,0.0,0.5561663508415222,0.0,0.17401887476444244,0.0,0.6554971933364868,0.0,0.05300281196832657,0.0,0.391753226518631,0.0,0.4941524267196655,0.0,0.2178168147802353,0.0,0.06983675062656403,0.0,0.3246013820171356,0.0,0.17646639049053192,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-hYwwirfVTo_000058_000068.mp4,1,0.1643982082605362,0.26397690176963806,-0.07381104677915573,10.0,0.2722463607788086,0.19083359837532043,0.1702260822057724,0.08395296335220337,0.665616512298584,0.031214237213134766,0.10673937946557999,0.013054008595645428,0.5874067544937134,0.1409430205821991,0.7130959630012512,0.19878236949443817,0.20401336252689362,0.046269744634628296,0.11969872564077377,0.30169937014579773,-0.8379220366477966,0.1764710545539856,0.26325684785842896,0.13204257190227509,1.0,0.01666666753590107
/workspace/data/raw/real/Kinetics-400/-9v4IlCbtiE_000001_000011.mp4,1,-0.03144209459424019,-0.03144209459424019,-0.03144209459424019,1.0,0.10056538134813309,0.1507682204246521,0.4113842248916626,0.10789448022842407,0.5832949280738831,0.06901776790618896,0.09972475469112396,0.020274072885513306,1.034643292427063,0.2215067595243454,0.7851292490959167,0.29215022921562195,1.7014424800872803,5.4851765632629395,3.777909517288208,1.0673091411590576,0.04829073324799538,0.09899767488241196,0.3527340888977051,0.0730275958776474,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-NtQdMhhyBs_000000_000010.mp4,1,0.15598182380199432,0.11505863815546036,-0.16025444865226746,6.0,0.30660727620124817,0.5885794162750244,0.13588139414787292,0.07354074716567993,0.5844951868057251,0.0827425867319107,0.0409356988966465,0.06152594834566116,0.5971934199333191,0.22878363728523254,0.7335773706436157,0.25654107332229614,2.6538732051849365,2.1236379146575928,1.7164413928985596,3.3224852085113525,-0.5362803936004639,0.7072026133537292,0.32588282227516174,0.23419511318206787,0.9666666388511658,0.03333333507180214
/workspace/data/raw/real/Kinetics-400/-jQ75d55T3c_000060_000070.mp4,1,nan,nan,nan,0.0,0.02943938411772251,0.0,0.3539484739303589,0.0,0.6003789305686951,0.0,0.06782222539186478,0.0,0.27472543716430664,0.0,1.3978091478347778,0.0,0.22711171209812164,0.0,0.03460126742720604,0.0,0.4661967158317566,0.0,0.10788510739803314,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-51ACZu5ZPI_000004_000014.mp4,1,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
/workspace/data/raw/real/Kinetics-400/-VudsuhSnX4_000079_000089.mp4,1,0.2134012132883072,0.19057373702526093,-0.1264237016439438,6.0,0.11972544342279434,0.2761974036693573,0.15539835393428802,0.06559973210096359,0.5811411738395691,0.04288942739367485,0.05621606856584549,0.024325307458639145,0.3244338929653168,0.0025241489056497812,0.6119877099990845,0.037917088717222214,2.8019509315490723,1.252081274986267,5.44056510925293,5.1469268798828125,-0.597341001033783,1.2158851623535156,0.37171730399131775,0.1166844367980957,0.5,0.5
/workspace/data/raw/real/Kinetics-400/-JbR506yhck_000179_000189.mp4,1,0.2902657389640808,0.2468751221895218,-0.36446675658226013,18.0,0.36169129610061646,0.5421931147575378,0.15521909296512604,0.23685318231582642,0.6160626411437988,0.06709276139736176,0.12111995369195938,0.0611649714410305,0.9608507752418518,0.2364717572927475,1.0467520952224731,0.21925553679466248,1.619159460067749,2.8130452632904053,0.2591257691383362,3.0308353900909424,0.3323781490325928,0.33006083965301514,0.2350599616765976,0.1687966287136078,1.0,0.11483294516801834
/workspace/data/raw/real/Kinetics-400/-2UnEKzUgSU_000005_000015.mp4,1,0.06143677979707718,0.005712132900953293,-0.6023521423339844,9.0,0.37737321853637695,0.3904411494731903,0.11230413615703583,0.09543917328119278,0.6555289030075073,0.03102436475455761,0.05304579436779022,0.05428624898195267,0.7804742455482483,0.3030138313770294,0.7215409278869629,0.2992720305919647,4.938012599945068,6.42570686340332,1.5925092697143555,7.8376851081848145,-0.2068951427936554,1.051326870918274,0.27224037051200867,0.05229271575808525,0.9473684430122375,0.3036983609199524
/workspace/data/raw/real/Kinetics-400/-B3ugc7t7aU_000000_000010.mp4,1,0.12301690876483917,-0.005605306010693312,-0.7195450067520142,19.0,0.6077455282211304,0.24671614170074463,0.3072729706764221,0.11161740124225616,0.7044472694396973,0.041028086096048355,0.05848289653658867,0.01898091472685337,0.6062092185020447,0.36604681611061096,0.9551047682762146,0.3423959016799927,0.34787213802337646,6.255291938781738,2.4498543739318848,13.245054244995117,-0.08057345449924469,0.5996388792991638,0.46844682097435,0.061856016516685486,1.0,0.02920106053352356
/workspace/data/raw/real/Kinetics-400/-4BLNRb_LcM_000003_000013.mp4,1,0.6717698574066162,0.7199081778526306,0.6305805444717407,3.0,0.16265620291233063,0.4128700792789459,0.22632355988025665,0.08568499982357025,0.6427046060562134,0.034135155379772186,0.129487082362175,0.05923819914460182,1.0475122928619385,0.2703830897808075,0.9385038018226624,0.2012856900691986,1.5617703199386597,1.7893987894058228,0.5598509311676025,2.1200997829437256,-0.13995012640953064,0.2835483253002167,0.2798252999782562,0.26314085721969604,1.0,0.18633899092674255
/workspace/data/raw/real/Kinetics-400/-jK-YcxW6A0_000000_000010.mp4,1,nan,nan,nan,0.0,0.04436984658241272,0.0,0.22348351776599884,0.0,0.614766001701355,0.0,0.05412288010120392,0.0,0.7525687217712402,0.0,0.3883165717124939,0.0,0.20911285281181335,0.0,0.0427054837346077,0.0,0.5773793458938599,0.0,0.194027379155159,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-Gz7IW3h8r8_000021_000031.mp4,1,-0.04709585756063461,0.11105992645025253,-0.27111950516700745,3.0,0.20570117235183716,0.2175874561071396,0.159282848238945,0.2917538285255432,0.6113235354423523,0.035215605050325394,0.09035395085811615,0.013435769826173782,0.622948408126831,0.12682011723518372,0.826216995716095,0.11268820613622665,0.3686968684196472,0.3298899829387665,0.055978160351514816,0.08512760698795319,-0.043557360768318176,0.6971344351768494,0.17051926255226135,0.023463843390345573,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-RugFi1PGJI_000327_000337.mp4,1,nan,nan,nan,0.0,0.11755110323429108,0.02279685251414776,0.14108867943286896,0.07685946673154831,0.5373369455337524,0.050174400210380554,0.04239870607852936,0.005007762461900711,1.0858345031738281,0.008345400914549828,0.5914262533187866,0.1250186711549759,8.615701675415039,2.1581804752349854,2.9908599853515625,0.258252888917923,-0.34519994258880615,0.0,0.36328887939453125,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-h0pXulZaPg_000000_000010.mp4,1,nan,nan,nan,0.0,0.38194581866264343,0.28350579738616943,0.08348842710256577,0.04870953783392906,0.5963433980941772,0.05055120587348938,0.048505041748285294,0.0231919027864933,0.6973485350608826,0.0,0.5561755299568176,0.0,2.217756509780884,0.9537738561630249,0.35403668880462646,0.18558162450790405,-1.3155226707458496,0.0,0.22722309827804565,0.0,1.0,0.0
/workspace/data/raw/real/Kinetics-400/-Hs-GGE2BLA_000097_000107.mp4,1,0.008439538069069386,-0.04937856271862984,-0.6628375053405762,15.0,0.022008808329701424,0.011941023170948029,0.2542164623737335,0.07370223850011826,0.5717209577560425,0.060794487595558167,0.05511344224214554,0.03315321356058121,1.0437465906143188,0.18784600496292114,1.0446763038635254,0.21695652604103088,1.6499499082565308,2.658442974090576,0.053970083594322205,0.21067026257514954,-0.7081912159919739,0.40515267848968506,0.10945194959640503,0.01653417758643627,1.0,0.0
